date,adj_close,close,high,low,open,volume,ret_1d,ret_1d_lag1,ret_1d_lag2,ret_1d_lag5,ret_5d,ret_10d,ma_5,ma_10,ma_20,ma_50,vol_10,vol_20,vol_mean_10,vol_mean_20,y_next_ret_1d
,VU.PA,VU.PA,VU.PA,VU.PA,VU.PA,VU.PA,,,,,,,,,,,,,,,
2015-05-05,11.596901893615723,11.649999618530273,11.6899995803833,11.649999618530273,11.680000305175781,1733,0.004310275053509782,0.013100476142106077,0.0008740446914283773,0.0,0.01569307612958193,0.013043434071463578,11.46550407409668,11.439622402191162,11.4834219455719,12.114532527923584,0.004583613551407353,0.010341613812792883,3376.9,4055.15,0.0060086842086002346
2015-05-06,11.666584014892578,11.720000267028809,11.75,11.649999618530273,11.649999618530273,1285,0.0060086842086002346,0.004310275053509782,0.013100476142106077,-0.0017436844061524681,0.023580857055790716,0.020906071350512923,11.519258117675781,11.46351318359375,11.50731258392334,12.088252868652344,0.004665741661818887,0.007998420244098753,3128.7,3773.5,0.01109218281248725
2015-05-07,11.795991897583008,11.850000381469727,12.0,11.720000267028809,11.720000267028809,4223,0.01109218281248725,0.0060086842086002346,0.004310275053509782,-0.0008732814044527526,0.035839182141383485,0.03493460304561591,11.600884437561035,11.503330993652344,11.530207777023316,12.064760456085205,0.005124090737423995,0.007846476130185848,3363.7,3743.0,0.0050632250286481995
2015-05-08,11.855717658996582,11.90999984741211,12.0,11.850000381469727,11.850000381469727,1516,0.0050632250286481995,0.01109218281248725,0.0060086842086002346,0.0008740446914283773,0.04017470983077076,0.03926705028426891,11.692465209960938,11.54812593460083,11.550116634368896,12.042263469696046,0.0050607687031853504,0.007625884218753769,3429.2,3187.0,0.0025188991845874753
2015-05-11,11.885581016540527,11.9399995803833,12.0,11.90999984741211,11.920000076293945,3509,0.0025188991845874753,0.0050632250286481995,0.01109218281248725,0.013100476142106077,0.02931034938426058,0.04097650001879338,11.760155296325683,11.594911766052245,11.569527769088745,12.019567394256592,0.004978520354046502,0.0076174071473393105,3726.1,3036.8,0.00335009369783279
2015-05-12,11.925398826599121,11.979999542236328,11.979999542236328,11.90999984741211,11.9399995803833,1486,0.00335009369783279,0.0025188991845874753,0.0050632250286481995,0.004310275053509782,0.028326266445716897,0.04446386883109832,11.825854682922364,11.645679378509522,11.586948013305664,11.997468585968017,0.004785812282287194,0.0075294720208607556,3585.6,2918.05,0.0008347270107600391
2015-05-13,11.93535327911377,11.989999771118164,12.100000381469727,11.989999771118164,12.0,4065,0.0008347270107600391,0.00335009369783279,0.0025188991845874753,0.0060086842086002346,0.023037528712612332,0.047161630439893854,11.879608535766602,11.699433326721191,11.598893356323241,11.97517068862915,0.0044794806061123306,0.007238627967501801,3500.1,2936.55,0.0
2015-05-14,11.93535327911377,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,101,0.0,0.0008347270107600391,0.00335009369783279,0.01109218281248725,0.011814299529937511,0.04807689650404745,11.907480812072754,11.754182624816895,11.613327312469483,11.95705364227295,0.004367428190807368,0.007136716660963357,3397.1,2795.2,0.0
2015-05-15,11.93535327911377,11.989999771118164,12.069999694824219,11.979999542236328,11.989999771118164,1365,0.0,0.0,0.0008347270107600391,0.0050632250286481995,0.0067170644922331935,0.047161630439893854,11.923407936096192,11.807936573028565,11.625272655487061,11.940927467346192,0.004460595485831845,0.007105312492309845,2856.1,2857.4,0.0050041849362272295
2015-05-18,11.99507999420166,12.050000190734863,12.069999694824219,12.039999961853027,12.050000190734863,5424,0.0050041849362272295,0.0,0.0,0.0025188991845874753,0.009212757669040172,0.03879313619937297,11.945307731628418,11.852731513977051,11.638711166381835,11.930973052978516,0.0033478608782804317,0.0071538348641392545,2470.7,3046.8,-0.004149389799593006
2015-05-19,11.945307731628418,12.0,12.050000190734863,12.0,12.050000190734863,2754,-0.004149389799593006,0.0050041849362272295,0.0,0.00335009369783279,0.0016694540215200782,0.030043009866669523,11.949289512634277,11.887572097778321,11.663597249984742,11.922213172912597,0.004176092919468528,0.004352392898181461,2572.8,2974.85,-0.000833335794965917
2015-05-20,11.93535327911377,11.989999771118164,12.0,11.989999771118164,12.0,1497,-0.000833335794965917,-0.004149389799593006,0.0050041849362272295,0.0008347270107600391,0.0,0.023037528712612332,11.949289512634277,11.91444902420044,11.688981103897095,11.910865135192871,0.004183819917825896,0.004314455244996268,2594.0,2861.35,-0.0008340308227045012
2015-05-21,11.925398826599121,11.979999542236328,12.0,11.979999542236328,11.989999771118164,1146,-0.0008340308227045012,-0.000833335794965917,-0.004149389799593006,0.0,-0.0008340308227045012,0.010970415217276264,11.947298622131347,11.92738971710205,11.715360355377197,11.903100700378419,0.0028973268629489232,0.004227800515594068,2286.3,2825.0,0.0016694540215200782
2015-05-22,11.945307731628418,12.0,12.079999923706055,11.970000267028809,11.979999542236328,12774,0.0016694540215200782,-0.0008340308227045012,-0.000833335794965917,0.0,0.0008340308227046123,0.007556697553762204,11.949289512634277,11.936348724365235,11.742237329483032,11.898919849395751,0.002560054566002012,0.004217660421489412,3412.1,3420.65,0.008333357949658726
2015-05-25,12.044852256774902,12.100000381469727,12.100000381469727,12.0,12.0,1313,0.008333357949658726,0.0016694540215200782,-0.0008340308227045012,0.0050041849362272295,0.004149389799593006,0.01340037479133116,11.959243965148925,11.952275848388672,11.77359380722046,11.896729888916015,0.003494630178370423,0.004409126460053682,3192.5,3459.3,-0.014049627935771358
2015-05-26,11.875626564025879,11.930000305175781,12.100000381469727,11.930000305175781,12.100000381469727,6576,-0.014049627935771358,0.008333357949658726,0.0016694540215200782,-0.004149389799593006,-0.005833350564761086,-0.004173635053800195,11.945307731628418,11.947298622131347,11.796489000320435,11.891155414581299,0.005891145098525561,0.005769123054444017,3701.5,3643.55,-0.005867578205399293
2015-05-27,11.80594539642334,11.859999656677246,11.9399995803833,11.859999656677246,11.930000305175781,4186,-0.005867578205399293,-0.014049627935771358,0.008333357949658726,-0.000833335794965917,-0.01084240069515885,-0.01084240069515885,11.919426155090331,11.934357833862304,11.816895580291748,11.884187316894531,0.006111873961712073,0.0059792299065632585,3713.6,3606.85,0.0
2015-05-28,11.80594539642334,11.859999656677246,11.859999656677246,11.829999923706055,11.859999656677246,1082,0.0,-0.005867578205399293,-0.014049627935771358,-0.0008340308227045012,-0.01001672412912058,-0.01084240069515885,11.895535469055176,11.921417045593262,11.837799835205079,11.869255676269532,0.006111873961712073,0.005962016359060798,3811.7,3604.4,0.0
2015-05-29,11.80594539642334,11.859999656677246,11.869999885559082,11.859999656677246,11.869999885559082,7211,0.0,0.0,-0.005867578205399293,0.0016694540215200782,-0.011666701129522061,-0.01084240069515885,11.86766300201416,11.908476257324219,11.858206415176392,11.852532234191894,0.006111873961712073,0.0059725193235683725,4396.3,3626.2,0.0008431728404965089
2015-06-01,11.815899848937988,11.869999885559082,11.869999885559082,11.859999656677246,11.859999656677246,1700,0.0008431728404965089,0.0,0.0,0.008333357949658726,-0.019008320148396596,-0.014937803278534778,11.821872520446778,11.890558242797852,11.871644878387452,11.835609703063964,0.005785092859589961,0.0053454447736826895,4023.9,3247.3,-0.0033698499959926576
2015-06-02,11.776082038879395,11.829999923706055,11.869999885559082,11.800000190734863,11.869999885559082,3707,-0.0033698499959926576,0.0008431728404965089,0.0,-0.014049627935771358,-0.008382254579141879,-0.014166708514419701,11.801963615417481,11.87363567352295,11.880603885650634,11.81629810333252,0.005750406109836816,0.00538330913633632,4119.2,3346.0,0.0
2015-06-03,11.776082038879395,11.829999923706055,11.829999923706055,11.8100004196167,11.829999923706055,2183,0.0,-0.0033698499959926576,0.0008431728404965089,-0.005867578205399293,-0.0025295185214894156,-0.013344493163272464,11.795990943908691,11.857708549499511,11.886078786849975,11.797384700775147,0.005765722983675608,0.005242000867624222,4187.8,3390.9,-0.010989043916574515
2015-06-04,11.646674156188965,11.699999809265137,11.720000267028809,11.680000305175781,11.720000267028809,3894,-0.010989043916574515,0.0,-0.0033698499959926576,0.0,-0.013490765447943476,-0.023372356301281316,11.764136695861817,11.829836082458495,11.878612899780274,11.775484943389893,0.00651478093932397,0.005214587412867858,4462.6,3374.45,-0.012820469779011079
2015-06-05,11.497358322143555,11.550000190734863,11.699999809265137,11.550000190734863,11.699999809265137,1414,-0.012820469779011079,-0.010989043916574515,0.0,0.0,-0.026138277276233413,-0.03750003093673315,11.70241928100586,11.78504114151001,11.860694932937623,11.750598869323731,0.007107607807736933,0.00569890178995818,3326.6,3369.35,-0.0077922310605287315
2015-06-08,11.407768249511719,11.460000038146973,11.550000190734863,11.449999809265137,11.550000190734863,2716,-0.0077922310605287315,-0.012820469779011079,-0.010989043916574515,0.0008431728404965089,-0.03454088174782155,-0.05289263775774755,11.620792961120605,11.72133274078369,11.836804294586182,11.72591188430786,0.0057507173838302035,0.00578030313158787,3466.9,3329.7,-0.013961564004149163
2015-06-09,11.24849796295166,11.300000190734863,11.470000267028809,11.300000190734863,11.460000038146973,4175,-0.013961564004149163,-0.0077922310605287315,-0.012820469779011079,-0.0033698499959926576,-0.04480132476878862,-0.052808043238235625,11.515276145935058,11.65861988067627,11.80295925140381,11.701025829315185,0.0057360564922406725,0.006211772166043108,3226.8,3464.15,-0.006194708647505043
2015-06-10,11.178816795349121,11.229999542236328,11.300000190734863,11.229999542236328,11.300000190734863,2470,-0.006194708647505043,-0.013961564004149163,-0.0077922310605287315,0.0,-0.05071850226232877,-0.053119727392963334,11.395823097229004,11.595907020568848,11.765132427215576,11.67613977432251,0.0057399777794458415,0.006188210018767264,3055.2,3384.4,-0.008014186169934545
2015-06-11,11.089227676391602,11.140000343322754,11.229999542236328,11.130000114440918,11.220000267028809,1957,-0.008014186169934545,-0.006194708647505043,-0.013961564004149163,-0.010989043916574515,-0.047863147223118574,-0.06070820217827455,11.284333801269531,11.524235248565674,11.722826147079468,11.650656471252441,0.005449985081171363,0.006226003143192116,3142.7,3477.2,-0.006283766851068018
2015-06-12,11.019545555114746,11.069999694824219,11.130000114440918,11.069999694824219,11.130000114440918,2552,-0.006283766851068018,-0.008014186169934545,-0.006194708647505043,-0.012820469779011079,-0.04155848270889806,-0.06661049284090681,11.18877124786377,11.445595264434814,11.677035760879516,11.628557643890382,0.004995151664894154,0.0061904973353066545,2676.8,3536.55,-0.00180660366213925
2015-06-15,10.999637603759766,11.050000190734863,11.079999923706055,11.050000190734863,11.079999923706055,2069,-0.00180660366213925,-0.006283766851068018,-0.008014186169934545,-0.0077922310605287315,-0.03577655478488728,-0.06908168278453952,11.10714511871338,11.363969039916991,11.627263641357422,11.613028755187988,0.004595515550668177,0.005849018787722416,2713.7,3368.8,0.0
2015-06-16,10.999637603759766,11.050000190734863,11.050000190734863,11.039999961853027,11.050000190734863,319,0.0,-0.00180660366213925,-0.006283766851068018,-0.013961564004149163,-0.02212387467300503,-0.06593402054742437,11.057373046875,11.286324596405029,11.57998013496399,11.602875251770019,0.005006505850697515,0.005927925877615632,2374.9,3247.05,0.013574613948587944
2015-06-17,11.148953437805176,11.199999809265137,11.739999771118164,11.199999809265137,11.300000190734863,50332,0.013574613948587944,0.0,-0.00180660366213925,-0.006194708647505043,-0.0026714238269268664,-0.053254435473845896,11.05140037536621,11.223611736297608,11.54066014289856,11.602078895568848,0.007997712769798663,0.007104355467993211,7189.8,5688.8,-0.003571439263848286
2015-06-18,11.109135627746582,11.15999984741211,11.199999809265137,11.109999656677246,11.199999809265137,9509,-0.003571439263848286,0.013574613948587944,0.0,-0.008014186169934545,0.0017952513859340602,-0.046153822218572005,11.055381965637206,11.16985788345337,11.499846982955933,11.59749984741211,0.007765321896583884,0.007079085566681585,7751.3,6106.95,0.00896068624566726
2015-06-19,11.208681106567383,11.260000228881836,11.260000228881836,11.100000381469727,11.15999984741211,8263,0.00896068624566726,-0.003571439263848286,0.013574613948587944,-0.006283766851068018,0.017163643501146852,-0.025108134189415376,11.093209075927735,11.140990161895752,11.46301565170288,11.592522659301757,0.00826886865464482,0.007533301577175172,8436.2,5881.4,0.008880935279159896
2015-06-22,11.30822467803955,11.359999656677246,11.399999618530273,11.260000228881836,11.260000228881836,4922,0.008880935279159896,0.00896068624566726,-0.003571439263848286,-0.00180660366213925,0.028054294640971422,-0.008725946153089859,11.15492649078369,11.131035804748535,11.426184272766113,11.588739986419677,0.008752038985315966,0.007578096650788725,8656.8,6061.85,0.030809865762127853
2015-06-23,11.65662956237793,11.710000038146973,11.75,11.359999656677246,11.359999656677246,7547,0.030809865762127853,0.008880935279159896,0.00896068624566726,0.0,0.0597285094550386,0.036283208724444904,11.286324882507325,11.171848964691161,11.415234422683715,11.59033269882202,0.012104258714768782,0.010317487332138364,8994.0,6110.4,0.0
2015-06-24,11.65662956237793,11.710000038146973,11.739999771118164,11.699999809265137,11.710000038146973,6380,0.0,0.030809865762127853,0.008880935279159896,0.013574613948587944,0.04553576507470791,0.04274269591998325,11.387860107421876,11.219630241394043,11.407768630981446,11.589536361694336,0.011696930445230909,0.01025141495717333,9385.0,6220.1,0.00597773254741818
2015-06-25,11.726309776306152,11.779999732971191,11.84000015258789,11.710000038146973,11.84000015258789,3551,0.00597773254741818,0.0,0.030809865762127853,-0.003571439263848286,0.055555550786336116,0.05745053835181557,11.511294937133789,11.283338451385498,11.403786849975585,11.59112907409668,0.01087413261493876,0.010356030304205491,9544.4,6343.55,-0.009337807552045496
2015-06-26,11.616811752319336,11.670000076293945,11.779999732971191,11.550000190734863,11.779999732971191,10539,-0.009337807552045496,0.00597773254741818,0.0,0.00896068624566726,0.03641201331999899,0.05420061963692935,11.59292106628418,11.343065071105958,11.394330167770386,11.589536380767822,0.011281909694784951,0.010551026851831947,10343.1,6509.95,-0.05398457119260891
2015-06-29,10.989683151245117,11.039999961853027,11.199999809265137,11.010000228881836,11.199999809265137,10856,-0.05398457119260891,-0.009337807552045496,0.00597773254741818,0.008880935279159896,-0.028169012896696155,-0.0009049800432739952,11.529212760925294,11.342069625854492,11.353019332885742,11.574803848266601,0.021965954234727386,0.01588729624345567,11221.8,6967.75,-0.010869597287911592
2015-06-30,10.870229721069336,10.920000076293945,11.050000190734863,10.729999542236328,11.050000190734863,2487,-0.010869597287911592,-0.05398457119260891,-0.009337807552045496,0.030809865762127853,-0.06746374130706867,-0.011764740562561493,11.371932792663575,11.329128837585449,11.307726716995239,11.563256721496582,0.02224037746592723,0.015972439030560167,11438.6,6906.75,0.028388275335309965
2015-07-01,11.178816795349121,11.229999542236328,11.229999542236328,10.859999656677246,10.920000076293945,3191,0.028388275335309965,-0.010869597287911592,-0.05398457119260891,0.0,-0.04099064523513396,0.002678579447886298,11.276370239257812,11.332115173339844,11.277863454818725,11.55827953338623,0.023757365092961173,0.017520882244424735,6724.5,6957.15,0.006233322262829244
2015-07-02,11.24849796295166,11.300000190734863,11.649999618530273,11.239999771118164,11.239999771118164,3314,0.006233322262829244,0.028388275335309965,-0.010869597287911592,0.00597773254741818,-0.04074698881995642,0.012544840559602255,11.180807876586915,11.34605140686035,11.257954645156861,11.555293216705323,0.023771818886515767,0.017502417347848413,6105.0,6928.15,-0.003539748730490011
2015-07-03,11.208681106567383,11.260000228881836,11.300000190734863,11.149999618530273,11.300000190734863,8958,-0.003539748730490011,0.006233322262829244,0.028388275335309965,-0.009337807552045496,-0.03513275883724887,0.0,11.099181747436523,11.34605140686035,11.243520784378052,11.551311473846436,0.02366467739933045,0.01731099409220716,6174.5,7305.35,-0.004440595264896596
